OCEAN,SAMPLEID,LATITUDE,LONGITUDE,SIO2,TIO2,AL2O3,FE2O3,FE2O3T,FEO,FEOT,FEO_TOTAL,MGO,CAO,NA2O,K2O,P2O5,MNO
Atlantic,ODP0109-0670A-005-002/118-120,23.17,-45.32,43.71,0.02,1.59,,,,8.21,8.21,44.07,1.06,0.02,0.02,0.00,0.13
Atlantic,ODP0109-0670A-005-002/139-142,23.17,-45.32,,,,,,,,,,,,,,
Atlantic,ODP0109-0670A-005-002/139-142,23.17,-45.32,43.51,0.02,1.04,,,,8.20,8.20,45.54,0.75,0.01,0.01,0.00,0.13
Atlantic,ODP0109-0670A-005-002/050-052,23.17,-45.32,,,,,,,,,,,,,,
Atlantic,ODP0109-0670A-005-002/050-052,23.17,-45.32,46.05,0.00,0.30,,,,6.99,6.99,46.11,0.03,0.03,0.01,0.02,0.09
Atlantic,ODP0109-0670A-005-002/078-080,23.17,-45.32,,,,,,,,,,,,,,
Atlantic,ODP0109-0670A-005-002/078-080,23.17,-45.32,42.02,0.01,0.76,,,,9.10,9.10,47.26,0.15,0.05,0.01,0.00,0.13
Atlantic,ODP0109-0670A-005-002/087-089,23.17,-45.32,,,,,,,,,,,,,,
Atlantic,ODP0109-0670A-005-002/087-089,23.17,-45.32,43.67,0.02,1.86,,,,7.70,7.70,45.39,0.45,0.06,0.02,0.00,0.12
Atlantic,ODP0109-0670A-006-001/025-027,23.17,-45.32,,,,,,,,,,,,,,
Atlantic,ODP0109-0670A-006-001/025-027,23.17,-45.32,44.27,0.02,2.14,,,,7.64,7.64,42.29,2.14,0.08,0.01,0.00,0.14
Atlantic,ODP0109-0670A-007-001/002-004,23.17,-45.32,,,,,,,,,,,,,,
Atlantic,ODP0109-0670A-007-001/002-004,23.17,-45.32,42.12,0.00,1.15,,,,8.67,8.67,46.33,0.25,0.08,0.01,0.00,0.12
Atlantic,ODP0109-0670A-008-001/012-014,23.17,-45.32,,,,,,,,,,,,,,
Atlantic,ODP0109-0670A-008-001/012-014,23.17,-45.32,43.81,0.02,1.46,,,,7.88,7.88,43.93,1.62,0.09,0.02,0.00,0.12
Atlantic,ODP0109-0670A-009-001/004-008,23.17,-45.32,,,,,,,,,,,,,,
Atlantic,ODP0109-0670A-009-001/004-008,23.17,-45.32,46.31,0.02,1.95,,,,8.12,8.12,41.90,0.79,0.01,0.01,0.00,0.13
Atlantic,OWE1960-1927,0.93,-29.37,,,,,,,,,,,,0.03,,
Atlantic,OWE1960-1927,0.93,-29.37,,,,,,,,,,,,,,
Atlantic,HUD1966-006-001,45.25,-29.92,37.90,0.06,2.22,7.01,,0.78,,7.09,36.70,0.35,0.23,0.03,0.02,0.01
Atlantic,HUD1966-006-005,45.25,-29.92,38.13,0.04,2.06,7.36,,0.37,,6.99,36.50,0.18,0.28,0.20,0.02,0.17
Atlantic,HUD1966-108-003,45.83,-28.33,37.14,0.06,2.84,6.75,,0.60,,6.68,37.50,0.18,0.12,0.01,0.03,0.21
Atlantic,HUD2268-112-001,45.42,-28.33,37.70,0.03,3.92,6.46,,0.88,,6.69,37.00,0.18,0.10,0.00,0.02,0.10
Atlantic,HUD2268-159-023,45.75,-29.00,38.06,0.08,2.21,9.52,,0.70,,9.27,30.78,3.51,0.35,0.10,,0.05
Atlantic,PIL6707-013,-0.31,-18.43,42.36,0.10,3.36,5.51,,3.07,,8.03,36.48,2.24,0.62,0.03,,0.10
Atlantic,PIL6707-025,-0.37,-20.15,40.45,0.41,2.73,5.14,,2.32,,6.95,34.47,1.12,0.17,0.04,0.11,0.11
Atlantic,PIL6707-033,-1.13,-24.08,37.62,0.03,1.72,5.45,,1.44,,6.35,37.80,0.50,0.16,0.02,0.04,0.05
Atlantic,PIL6707-005,-1.12,-14.87,38.55,0.04,2.04,7.23,,1.76,,8.27,35.88,0.37,0.42,0.05,,0.41
Atlantic,PIL6903-028,6.01,-33.28,37.28,0.24,2.07,8.86,,1.62,,9.59,36.57,0.21,0.28,0.02,0.05,0.11
Atlantic,*AT196AE,-1.00,-24.00,,,,,,,,,,,,,,
Atlantic,*AT196AE,-1.00,-24.00,42.32,0.09,2.91,9.11,,,,9.11,37.41,2.28,0.37,0.02,,0.13
Atlantic,*AT196M,-1.00,-24.00,,,,,,,,,,,,,,
Atlantic,*AT196M,-1.00,-24.00,43.00,0.13,3.76,9.05,,,,9.05,36.99,2.67,0.25,0.05,,0.12
Atlantic,NAUSTPL-003-019,0.73,-25.52,,,,,,,,,,,,,,
Atlantic,NAUSTPL-003-019,0.73,-25.52,,,,,,,,,,,,,,
Atlantic,NAUSTPL-003-019,0.73,-25.52,,,,,,,,,,,,,,
Atlantic,NAUSTPL-003-019,0.73,-25.52,39.61,0.03,1.51,5.34,,2.59,,7.40,37.20,0.40,0.09,0.01,0.07,0.14
Atlantic,NAUSTPL-004-001,0.62,-25.50,,,,,,,,,,,,,,
Atlantic,NAUSTPL-004-001,0.62,-25.50,,,,,,,,,,,,,,
Atlantic,NAUSTPL-004-001,0.62,-25.50,,,,,,,,,,,,,,
Atlantic,NAUSTPL-004-001,0.62,-25.50,40.27,0.02,1.16,3.84,,3.26,,6.72,37.04,0.04,0.09,0.01,0.06,0.09
Atlantic,NAUSTPL-006-004,0.68,-25.43,,,,,,,,,,,,,,
Atlantic,NAUSTPL-006-004,0.68,-25.43,,,,,,,,,,,,,,
Atlantic,NAUSTPL-006-004,0.68,-25.43,,,,,,,,,,,,,,
Atlantic,NAUSTPL-006-004,0.68,-25.43,39.89,0.02,1.56,5.07,,2.39,,6.95,37.24,0.44,0.08,0.01,0.07,0.10
Atlantic,NAUSTPL-006-010,0.68,-25.43,,,,,,,,,,,,,,
Atlantic,NAUSTPL-006-010,0.68,-25.43,,,,,,,,,,,,,,
Atlantic,NAUSTPL-006-010,0.68,-25.43,,,,,,,,,,,,,,
Atlantic,NAUSTPL-006-010,0.68,-25.43,38.63,,1.02,7.04,,2.23,,8.57,37.40,0.10,0.11,0.01,0.11,0.17
Atlantic,NAUSTPL-008-005,0.95,-29.41,,,,,,,,,,,,,,
Atlantic,NAUSTPL-008-005,0.95,-29.41,,,,,,,,,,,,,,
Atlantic,NAUSTPL-008-005,0.95,-29.41,39.47,0.16,2.33,,,,7.49,,38.30,1.30,0.22,0.09,0.07,0.12
Atlantic,NAUSTPL-008-008,0.95,-29.41,,,,,,,,,,,,,,
Atlantic,NAUSTPL-008-008,0.95,-29.41,,,,,,,,,,,,,,
Atlantic,NAUSTPL-008-008,0.95,-29.41,,,,,,,,,,,,,,
Atlantic,NAUSTPL-008-008,0.95,-29.41,37.72,,0.82,5.01,,2.30,,6.81,38.88,0.45,0.04,0.01,0.08,0.09
Atlantic,NAUSTPL-008-008,0.95,-29.41,,,,,,,,,,,,,,
Atlantic,NAUSTPL-008-008,0.95,-29.41,,,,,,,,,,,,,,
Atlantic,NAUSTPL-008-008,0.95,-29.41,,,,,,,,,,,,,,
Atlantic,NAUSTPL-008-008,0.95,-29.41,36.27,,0.90,4.00,,2.62,,6.22,38.88,0.73,0.05,0.01,0.11,0.10
Atlantic,NAUSTPL-008-016,0.95,-29.41,,,,,,,,,,,,,,
Atlantic,NAUSTPL-008-016,0.95,-29.41,,,,,,,,,,,,,,
Atlantic,NAUSTPL-008-016,0.95,-29.41,,,,,,,,,,,,,,
Atlantic,NAUSTPL-008-016,0.95,-29.41,40.38,0.26,3.65,3.89,,4.78,,8.28,33.81,2.04,0.29,0.35,0.10,0.17
Atlantic,NAUSTPL-009-001,1.03,-29.36,,,,,,,,,,,,,,
Atlantic,NAUSTPL-009-001,1.03,-29.36,,,,,,,,,,,,,,
Atlantic,NAUSTPL-009-001,1.03,-29.36,,,,,,,,,,,,,,
Atlantic,NAUSTPL-009-001,1.03,-29.36,43.65,0.14,3.01,2.67,,5.29,,7.69,35.15,1.42,0.23,0.56,0.09,0.14
Atlantic,NAUSTPL-009-013,1.03,-29.36,,,,,,,,,,,,,,
Atlantic,NAUSTPL-009-013,1.03,-29.36,,,,,,,,,,,,,,
Atlantic,NAUSTPL-009-013,1.03,-29.36,,,,,,,,,,,,,,
Atlantic,NAUSTPL-009-013,1.03,-29.36,39.46,0.02,0.76,3.60,,3.84,,7.08,40.38,0.99,0.08,0.01,0.07,0.10
Atlantic,NAUSTPL-012-007,0.82,-29.49,,,,,,,,,,,,,,
Atlantic,NAUSTPL-012-007,0.82,-29.49,,,,,,,,,,,,,,
Atlantic,NAUSTPL-012-007,0.82,-29.49,,,,,,,,,,,,,,
Atlantic,NAUSTPL-012-007,0.82,-29.49,39.44,0.02,1.30,6.50,,1.87,,7.72,36.17,0.84,0.25,0.02,0.09,0.12
Atlantic,NAUSTPL-012-013,0.82,-29.49,,,,,,,,,,,,,,
Atlantic,NAUSTPL-012-013,0.82,-29.49,,,,,,,,,,,,,,
Atlantic,NAUSTPL-012-013,0.82,-29.49,,,,,,,,,,,,,,
Atlantic,NAUSTPL-012-013,0.82,-29.49,38.27,,1.31,5.94,,1.77,,7.12,37.40,0.14,0.14,0.01,0.07,0.08
Atlantic,NAUSTPL-012-014,0.82,-29.49,,,,,,,,,,,,,,
Atlantic,NAUSTPL-012-014,0.82,-29.49,,,,,,,,,,,,,,
Atlantic,NAUSTPL-012-014,0.82,-29.49,,,,,,,,,,,,,,
Atlantic,NAUSTPL-012-014,0.82,-29.49,39.03,,1.29,6.36,,1.77,,7.49,37.52,0.20,0.14,0.01,0.08,0.11
Atlantic,NAUSTPL-012-014VEIN,0.82,-29.49,,,,,,,,,,,,,,
Atlantic,NAUSTPL-012-014VEIN,0.82,-29.49,,,,,,,,,,,,,,
Atlantic,NAUSTPL-012-014VEIN,0.82,-29.49,,,,,,,,,,,,,,
Atlantic,NAUSTPL-012-014VEIN,0.82,-29.49,46.48,0.98,4.07,3.48,,3.63,,6.76,19.83,16.07,0.52,0.03,0.05,0.31
Atlantic,NAUSTPL-012-016,0.82,-29.49,,,,,,,,,,,,,,
Atlantic,NAUSTPL-012-016,0.82,-29.49,,,,,,,,,,,,,,
Atlantic,NAUSTPL-012-016,0.82,-29.49,,,,,,,,,,,,,,
Atlantic,NAUSTPL-012-016,0.82,-29.49,38.58,0.05,1.44,6.09,,1.77,,7.25,36.84,0.50,0.10,0.01,0.11,0.25
Atlantic,NAUSTPL-013-019,0.82,-29.48,,,,,,,,,,,,,,
Atlantic,NAUSTPL-013-019,0.82,-29.48,,,,,,,,,,,,,,
Atlantic,NAUSTPL-013-019,0.82,-29.48,,,,,,,,,,,,,,
Atlantic,NAUSTPL-013-019,0.82,-29.48,38.75,,0.85,3.75,,3.39,,6.77,39.28,1.14,0.03,0.01,0.06,0.11
Atlantic,ABP0012-001-008,35.99,-35.30,,,,,,,,,,,,,,
Atlantic,ABP0012-001-018,35.99,-35.30,,,,,,,,,,,,,,
Atlantic,ABP0012-023-012A,13.11,-44.90,,,,,,,,,,,,,,
Atlantic,ABP0016-025-002,33.65,-38.90,,,,,,,,,,,,,,
Atlantic,ABP0016-025-004,33.65,-38.90,,,,,,,,,,,,,,
Atlantic,ABP0016-025-029,33.65,-38.90,,,,,,,,,,,,,,
Atlantic,ABP0016-041-003,30.07,-42.17,,,,,,,,,,,,,,
Atlantic,AFM0005-052-005,25.49,-45.26,,,,,,,,,,,,,,
Atlantic,AFM0010-062-002,12.91,-44.82,,,,,,,,,,,,,,
Atlantic,AFM0013-069-008,25.50,-45.24,,,,,,,,,,,,,,
Atlantic,AFM0013-069-009A,25.50,-45.24,,,,,,,,,,,,,,
Atlantic,MIR3840-006,36.23,-33.90,,,,,,,,,,,,,,
Atlantic,MIR3840-007,36.23,-33.90,,,,,,,,,,,,,,
Atlantic,MIR3869-004-001A,14.75,-44.98,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-0011R-04/023-027,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-003R-001/032-036,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-004R-001/025-029,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-005R-002/042-046,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-006R-003/060-064,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-008R-001/132-136,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-010R-004/134-138,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-012R-002/001-005,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-013R-002/041-045,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-013R-004/083-087,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-014R-004/041-045,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-015R-003/084-088,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-016R-003/101-105,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-016R-007/028-032,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-018R-001/110-114,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-019R-003/031-035,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-020R-003/040-044,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-021R-003/013-017,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,NAUKANT-003-001,23.63,-44.96,,,,,,,,,,,,,,
Atlantic,NAUKANT-003-003,23.63,-44.96,,,,,,,,,,,,,,
Atlantic,NAUKANT-003-003,23.63,-44.96,,,1.54,,,,,,,,,,,
Atlantic,NAUKANT-003-004,23.63,-44.96,,,,,,,,,,,,,,
Atlantic,NAUKANT-003-004,23.63,-44.96,,,1.85,,,,,,,,,,,
Atlantic,NAUKANT-005-007A,23.63,-44.96,,,,,,,,,,,,,,
Atlantic,NAUKANT-007-003A,23.63,-44.96,,,,,,,,,,,,,,
Atlantic,NAUKANT-014-008A,23.58,-45.25,,,,,,,,,,,,,,
Atlantic,NAUKANT-014-008B,23.58,-45.25,,,,,,,,,,,,,,
Atlantic,NAUKANT-014-008B,23.58,-45.25,,,1.69,,,,,,,,,,,
Atlantic,NAUKANT-014-011,23.58,-45.25,,,,,,,,,,,,,,
Atlantic,NAUKANT-015-001,23.58,-45.30,,,,,,,,,,,,,,
Atlantic,NAUKANT-015-001,23.58,-45.30,,,2.77,,,,,,,,,,,
Atlantic,NAUKANT-015-002,23.58,-45.30,,,,,,,,,,,,,,
Atlantic,NAUKANT-015-002,23.58,-45.30,,,2.77,,,,,,,,,,,
Atlantic,NAUKANT-015-004,23.58,-45.30,,,,,,,,,,,,,,
Atlantic,NAUKANT-015-005A,23.58,-45.30,,,,,,,,,,,,,,
Atlantic,NAUKANT-015-005B,23.58,-45.30,,,,,,,,,,,,,,
Atlantic,NAUKANT-015-005B,23.58,-45.30,,,2.13,,,,,,,,,,,
Atlantic,NAUKANT-015-006B,23.58,-45.30,,,,,,,,,,,,,,
Atlantic,NAUKANT-016-005,23.58,-45.30,,,,,,,,,,,,,,
Atlantic,NAUKANT-017-013,23.58,-45.50,,,,,,,,,,,,,,
Atlantic,NAUKANT-018-009,23.58,-45.50,,,,,,,,,,,,,,
Atlantic,NAUKANT-019-002B,23.75,-45.58,,,,,,,,,,,,,,
Atlantic,NORSDM2-033-002-001,22.25,-44.75,,,,,,,,,,,,,,
Atlantic,All0107-6-040,-54.42,1.53,,,,,,,,,,,,,,
Atlantic,All0107-6-040,-54.42,1.53,47.06,0.09,3.10,,,,8.02,8.02,38.61,2.53,0.46,0.02,,0.11
Atlantic,All0107-6-059,-54.42,1.53,,,,,,,,,,,,,,
Atlantic,All0107-6-059,-54.42,1.53,48.43,0.03,2.24,,,,8.86,8.86,37.95,1.89,0.43,0.04,,0.13
Atlantic,ISL1176-056-006,-54.09,6.29,,,,,,,,,,,,,,
Atlantic,ISL1176-056-006,-54.09,6.29,48.01,0.16,2.79,,,,9.13,9.13,36.73,2.25,0.20,0.08,0.08,0.59
Atlantic,ISL1176-056-001,-54.09,6.29,,,,,,,,,,,,,,
Atlantic,ISL1176-056-001,-54.09,6.29,46.90,0.13,2.42,,,,8.55,8.55,41.12,0.40,0.09,0.03,0.00,0.34
Atlantic,ISL1176-056-018,-54.09,6.29,,,,,,,,,,,,,,
Atlantic,ISL1176-056-018,-54.09,6.29,46.93,0.03,2.33,,,,8.07,8.07,41.97,0.52,0.03,0.01,,0.12
Atlantic,ISL1176-O56-023,-54.09,6.29,,,,,,,,,,,,,,
Atlantic,ISL1176-O56-023,-54.09,6.29,45.43,0.11,2.63,,,,9.93,9.93,39.88,1.07,0.37,0.09,0.03,0.46
Atlantic,ISL1176-056-026,-54.09,6.29,,,,,,,,,,,,,,
Atlantic,ISL1176-056-026,-54.09,6.29,46.52,0.08,2.44,,,,9.31,9.31,39.27,1.62,0.42,0.05,0.03,0.25
Atlantic,ISL1176-O56-030,-54.09,6.29,,,,,,,,,,,,,,
Atlantic,ISL1176-O56-030,-54.09,6.29,46.57,0.13,2.78,,,,8.96,8.96,39.11,1.62,0.19,0.05,0.01,0.59
Atlantic,ISL1176-058-003,-54.07,6.40,,,,,,,,,,,,,,
Atlantic,ISL1176-058-003,-54.07,6.40,46.08,0.06,2.37,,,,8.65,8.65,41.09,1.43,0.07,0.02,0.01,0.22
Atlantic,ISL1176-059-024,-54.06,6.50,,,,,,,,,,,,,,
Atlantic,ISL1176-059-024,-54.06,6.50,45.21,0.04,1.91,,,,8.30,8.30,43.97,0.40,0.04,0.00,0.02,0.12
Atlantic,ISL1176-059-049,-54.06,6.50,,,,,,,,,,,,,,
Atlantic,ISL1176-059-049,-54.06,6.50,48.15,0.04,2.20,,,,7.90,7.90,40.05,1.36,0.12,0.06,0.01,0.12
Atlantic,ISL1176-O59-051,-54.06,6.50,,,,,,,,,,,,,,
Atlantic,ISL1176-O59-051,-54.06,6.50,44.70,0.01,0.96,,,,8.57,8.57,45.62,,0.01,,0.07,0.08
Atlantic,ISL1176-059-054,-54.06,6.50,,,,,,,,,,,,,,
Atlantic,ISL1176-059-054,-54.06,6.50,44.15,0.01,1.00,,,,8.42,8.42,45.31,0.00,0.02,,0.01,0.09
Atlantic,MELVULC-5-034-061,-57.78,-7.67,,,,,,,,,,,,,,
Atlantic,MELVULC-5-034-061,-57.78,-7.67,48.15,0.04,1.95,,,,6.70,6.70,42.37,0.50,0.17,0.02,0.02,0.09
Atlantic,MELVULC-5-035-002,-57.95,-7.81,,,,,,,,,,,,,,
Atlantic,MELVULC-5-035-002,-57.95,-7.81,48.72,0.04,1.96,,,,8.26,8.26,38.96,1.60,0.31,0.05,0.03,0.09
Atlantic,MELVULC-5-035-020,-57.95,-7.81,,,,,,,,,,,,,,
Atlantic,MELVULC-5-035-020,-57.95,-7.81,47.26,0.03,2.07,,,,7.32,7.32,40.75,2.20,0.26,0.02,0.01,0.08
Atlantic,MELVULC-5-035-025,-57.95,-7.81,,,,,,,,,,,,,,
Atlantic,MELVULC-5-035-025,-57.95,-7.81,47.35,0.03,1.96,,,,8.50,8.50,40.45,1.28,0.23,0.05,0.07,0.10
Atlantic,MELVULC-5-037-005,-58.43,-15.66,,,,,,,,,,,,,,
Atlantic,MELVULC-5-037-005,-58.43,-15.66,47.04,0.08,2.86,,,,8.74,8.74,39.56,1.35,0.22,0.04,0.02,0.10
Atlantic,MELVULC-5-041-023,-59.09,-16.81,,,,,,,,,,,,,,
Atlantic,MELVULC-5-041-023,-59.09,-16.81,46.75,0.04,1.56,,,,8.04,8.04,43.22,0.10,0.14,0.03,,0.13
Atlantic,MELVULC-5-041-025,-59.09,-16.81,,,,,,,,,,,,,,
Atlantic,MELVULC-5-041-025,-59.09,-16.81,46.12,0.13,4.02,,,,7.94,7.94,40.87,0.68,0.07,0.01,0.05,0.12
Atlantic,MELVULC-5-041-026,-59.09,-16.81,,,,,,,,,,,,,,
Atlantic,MELVULC-5-041-026,-59.09,-16.81,46.84,0.06,2.30,,,,8.00,8.00,42.25,0.29,0.11,0.04,0.01,0.11
Atlantic,MELVULC-5-041-096,-59.09,-16.81,,,,,,,,,,,,,,
Atlantic,MELVULC-5-041-096,-59.09,-16.81,45.88,0.06,2.57,,,,8.02,8.02,42.37,0.68,0.27,0.01,0.05,0.10
Atlantic,MELVULC-5-041-097,-59.09,-16.81,,,,,,,,,,,,,,
Atlantic,MELVULC-5-041-097,-59.09,-16.81,46.03,0.07,2.03,,,,9.12,9.12,41.62,0.85,0.11,0.01,0.05,0.11
Atlantic,ODP0209-1268A-010-001/058-064,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-010-001/058-064,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-010-001/058-064,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-010-001/058-064,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-010-001/058-064,14.85,-45.08,0.00,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-010-001/058-064,14.85,-45.08,60.40,,0.35,,5.16,4.08,,8.72,28.55,,0.15,,,0.10
Atlantic,ODP0209-1268A-011-001/078-085,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-011-001/078-085,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-011-001/078-085,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-011-001/078-085,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-011-001/078-085,14.85,-45.08,0.01,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-011-001/078-085,14.85,-45.08,58.79,0.02,0.40,,5.28,3.79,,8.54,29.12,,0.13,,,0.08
Atlantic,ODP0209-1268A-013-001/046-055,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-013-001/046-055,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-013-001/046-055,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-013-001/046-055,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-013-001/046-055,14.85,-45.08,,42.56,0.01,,0.45,12.27,,12.68,6.51,0.06,0.04,0.11,0.01,37.77
Atlantic,ODP0209-1268A-017-002/131-138,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-017-002/131-138,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-017-002/131-138,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-017-002/131-138,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-017-002/131-138,14.85,-45.08,0.00,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-017-002/131-138,14.85,-45.08,41.83,,0.58,,6.18,2.85,,8.41,38.34,0.03,0.13,,,0.11
Atlantic,ODP0209-1268A-018-002/087-093,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-018-002/087-093,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-018-002/087-093,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-018-002/087-093,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-018-002/087-093,14.85,-45.08,0.00,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-018-002/087-093,14.85,-45.08,39.88,,0.25,,7.79,1.97,,8.98,39.11,,0.16,,,0.05
Atlantic,ODP0209-1268A-018-003/100-110,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-018-003/100-110,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-018-003/100-110,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-018-003/100-110,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-018-003/100-110,14.85,-45.08,,64.07,0.03,,0.76,5.35,,6.03,4.55,0.06,0.05,0.19,0.02,31.38
Atlantic,ODP0209-1268A-019-001/034-043,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-019-001/034-043,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-019-001/034-043,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-019-001/034-043,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-019-001/034-043,14.85,-45.08,,40.42,0.01,,0.44,12.61,,13.01,7.55,0.07,0.03,0.08,0.01,38.83
Atlantic,ODP0209-1268A-019-001/068-074,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-019-001/068-074,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-019-001/068-074,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-019-001/068-074,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-019-001/068-074,14.85,-45.08,0.00,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-019-001/068-074,14.85,-45.08,40.41,,0.45,,7.79,2.45,,9.46,38.71,,0.10,,,0.07
Atlantic,ODP0209-1268A-019-003/006-013,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-019-003/006-013,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-019-003/006-013,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-019-003/006-013,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-019-003/006-013,14.85,-45.08,0.00,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-019-003/006-013,14.85,-45.08,40.83,,0.56,,6.72,2.56,,8.61,38.12,0.05,0.10,,,0.09
Atlantic,ODP0209-1268A-02-001/010-016,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-02-001/010-016,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-02-001/010-016,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-02-001/010-016,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-02-001/010-016,14.85,-45.08,0.00,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-02-001/010-016,14.85,-45.08,57.57,,0.09,,6.17,3.27,,8.82,29.57,,0.14,,,0.02
Atlantic,ODP0209-1268A-02-002/108-115,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-02-002/108-115,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-02-002/108-115,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-02-002/108-115,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-02-002/108-115,14.85,-45.08,0.00,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-02-002/108-115,14.85,-45.08,40.47,,0.68,,6.08,1.20,,6.67,38.07,0.18,0.10,,0.01,0.07
Atlantic,ODP0209-1268A-02-002/027-035,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-02-002/027-035,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-02-002/027-035,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-02-002/027-035,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-02-002/027-035,14.85,-45.08,,41.45,0.02,,0.62,11.78,,12.34,8.08,0.06,0.03,0.11,0.01,37.10
